,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
896,Samseong Central Station,31주,카프레제,coex,코엑스맛집,아침조식,회의도시락,회의간식,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,샌드위치주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,연예인맛집,,,
897,Samseong Central Station,31주,착즙주스,코엑스맛집,아침조식,회의도시락,회의간식,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,샌드위치주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,연예인맛집,,,,
898,Samseong Central Station,31주,오케이계획대로되고있어,coex,코엑스맛집,아침조식,회의도시락,회의간식,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,샌드위치주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,연예인맛집,,,
899,Samseong Central Station,31주,대한민국약사학술제,coex,코엑스맛집,아침조식,회의도시락,회의간식,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,샌드위치주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,연예인맛집,,,
900,Samseong Central Station,31주,버섯샌드위치,아침조식,회의도시락,회의간식,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,샌드위치주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,연예인맛집,,,,,
901,Samseong Central Station,31주,파스타샐러드,아침조식,회의도시락,회의간식,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,샌드위치주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,연예인맛집,,,,,
902,Samseong Central Station,31주,오후,삼릉초,간식,샌드위치,주문,계란후라이,샌드위치,샌드위치,샌드위치주문,삼성동카페,삼성동샌드위치,삼릉초샌드위치,,,,,,,,,,,,,,,,,,,,,
903,Samseong Central Station,31주,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,삼성중앙역카페,선정릉역카페,대관문의,크레프트비어,애견동반카페,애견동반,애견동반식당,결혼식뒷풀이,삼성동,대관,크리스마스,네추럴와인,와인,seouleats,seoul,seoulfood,seoulfood,,,,
904,Samseong Central Station,31주,신메뉴,가을,홍시,홍시쥬스,가을,면역력에좋은,비타민,충전,홍시쥬스,커피나무,신메뉴,가을신메뉴,삼성동카페,,,,,,,,,,,,,,,,,,,,
905,Samseong Central Station,31주,스시강지문,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Samseong Central Station,31주,어복쟁반,경평면옥,삼성동맛집,삼성역맛집,삼성중앙역맛집,평양냉면,평양냉면맛집,평냉맛집,서울평양냉면맛집,봉은사맛집,코엑스맛집,,,,,,,,,,,,,,,,,,,,,,
907,Samseong Central Station,31주,막끌리네,미슐랭맛집,미슐랭쉐프,삼성동맛집,삼성중앙역맛집,삼성역맛집,생막걸리,밥도둑,안주도둑,술도둑,도둑3관왕,,,,,,,,,,,,,,,,,,,,,,
908,Samseong Central Station,31주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,Samseong Central Station,31주,코엑스맛집,삼성동맛집,삼성중앙역맛집,저녁,와인,wine,korenbabecue,삼겹살맛집,이베리코목살,이베키로,콜키지프리,삼성동벽돌집,벽돌집,구워먹는치즈,볶음밥,,,,,,,,,,,,,,,,,,
910,Samseong Central Station,31주,루이스바,삼성동와인바,선정릉와인바,선정릉역와인바,삼성중앙역와인바,삼성동칵테일바,선정릉칵테일바,선정릉역칵테일바,삼성중앙역칵테일바,삼성동몰트바,선정릉몰트바,선정릉역몰트바,삼성중앙역몰트바,삼성동맛집,선정릉맛집,선정릉역맛집,삼성중앙역맛집,더루이스,위례와인바,위례칵테일바,위례몰트바,위례신도시와인바,위례신도시칵테일바,위례신도시몰트바,위례맛집,위례신도시맛집,콜키지프리,코키지프리,corkagefree,,,,
911,Samseong Central Station,31주,나무,카페,시그니처,샌드위치,에그샌드위치,고소함,한끼,간식,에그마요,에그마요샌드위치,에그샌드위치,커피나무,삼성동카페,,,,,,,,,,,,,,,,,,,,
912,Samseong Central Station,31주,이대성의진면목,등심칼국수,해물꽃찜,아귀찜,해물찜,샤브샤브,샤브칼국수,삼성동맛집,삼성중앙역맛집,삼성동샤브샤브,코엑스맛집,삼성코엑스맛집,맛스타그램,먹스타그램,음식스타그램,,,,,,,,,,,,,,,,,,
913,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Samseong Central Station,31주,국밥,설렁탕,외고집설렁탕,점심,직장인,코엑스맛집,삼성중앙역맛집,존맛,food,michelin,,,,,,,,,,,,,,,,,,,,,,,
915,Samseong Central Station,31주,sideA,사이드에이,모로칸치킨샌드위치,삼성중앙역맛집,삼성동맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Samseong Central Station,31주,쌀쌀,날씨,달콤,고구마라떼,꿀고구마,호박고구마,부드러운,스팀우유,꿀,고구마라떼,꿀고구마,커피나무,삼성동카페,삼성동커피나무,,,,,,,,,,,,,,,,,,,
917,Samseong Central Station,31주,커피나무,컬러,레드,깔맞춤,일리원두,레드,나무,카페,컵홀더,레드,커피나무,쿠폰,레드,커피나무,삼성동카페,일리카페,일리커피,,,,,,,,,,,,,,,,
918,Samseong Central Station,31주,브루클린더버거조인트,햄버거,직장인,점심,hamburger,코엑스맛집,봉은사역맛집,삼성중앙역맛집,,,,,,,,,,,,,,,,,,,,,,,,,
919,Samseong Central Station,31주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Samseong Central Station,31주,명인등심,진짜맛있는과일,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,Samseong Central Station,32주,더비스트로분주,분주떡볶이,어니언링,술안주,최쉐프,삼성중앙역분식,삼성중앙역떡볶이,삼성중앙역맛집,청담역분식,청담역떡볶이,떡볶이맛집,분식주점,삼성중앙역술집,청담역술집,애견동반술집,애견동반분식,술안주맛집,분식스타그램,술안주그램,선팔맞팔,선팔하면맞팔,좋반,첫줄반사,,,,,,,,,,
922,Samseong Central Station,32주,비야게레로,따꼬,삼성중앙역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Samseong Central Station,32주,벨칭비버,디아데로즈,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,삼성중앙역카페,선정릉역카페,대관문의,크레프트비어,애견동반카페,애견동반,애견동반식당,결혼식뒷풀이,삼성동,대관,크리스마스,네추럴와인,와인,seouleats,seoul,seoulfood,seoulfood,,
924,Samseong Central Station,32주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,Samseong Central Station,32주,더비스트로분주,분주떡볶이,배민,찜100개돌파,배달의민족,요기요,쿠팡이츠,전화주문,삼성중앙역분식,삼성중앙역떡볶이,삼성중앙역떡볶이맛집,청담역분식,청담역떡볶이,청담동떡볶이,분식스타그램,분식맛집,떡볶이맛집,삼성중앙역맛집,ddeokbokki,foodgrams,foodstargram,선팔맞팔,선팔하면맞팔,좋반,좋반사,첫줄반사,,,,,,,
926,Samseong Central Station,32주,voodoobrewery,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,삼성중앙역카페,선정릉역카페,대관문의,크레프트비어,애견동반카페,애견동반,애견동반식당,결혼식뒷풀이,삼성동,대관,크리스마스,네추럴와인,와인,seouleats,seoul,seoulfood,seoulfood,,,
927,Samseong Central Station,32주,삼성동맛집,청담동맛집,삼성동이자카야,삼성중앙역맛집,코엑스맛집,지자케전문점,instadaily,instapic,instafood,instasake,foodie,foodstagram,warayaki,instagood,whiskeygram,winestagram,corkagefree,ranjuku,,,,,,,,,,,,,,,
928,Samseong Central Station,32주,오후2시,삼릉초,언주중,초코버블티,최애메뉴,초딩,버블티,아이스크림,수다타임,버블티,초코버블티,커피나무,나무카페,삼성동카페,삼성동나무카페,삼성동커피나무,선정릉커피나무,선정릉카페,선정릉역맛집,삼성동맛집,맛집,삼성중앙역커피나무,삼성중앙역카페,삼성중앙역맛집,간식,맛집,,,,,,,
929,Samseong Central Station,32주,더비스트로분주,분주떡볶이,분식먹방,점보먹방,성공,대박,유튜브,빵도티비,삼성중앙역맛집,삼성중앙역떡볶이,삼성중앙역분식,청담역분식,청담역떡볶이,청담동분식맛집,배민강남떡볶이,점보푸드,푸드파이터,대식가,먹방,먹방도전,먹방환영,분식스타그램,분식,떡볶이그램,떡볶이덕후,선팔맞팔,선팔하면맞팔,좋반,첫줄반사,,,,
930,Samseong Central Station,32주,더비스트로분주,분주떡볶이,이벤트,패밀리셋트점보,15분,삼성중앙역맛집,삼성중앙역떡볶이,삼성중앙역분식,청담역분식,청담역떡볶이,청담동분식맛집,배민강남떡볶이,점보푸드,푸드파이터,대식가,먹방,먹방도전,먹방환영,분식스타그램,분식,떡볶이그램,떡볶이덕후,선팔맞팔,선팔하면맞팔,좋반,첫줄반사,,,,,,,
931,Samseong Central Station,32주,삼성중앙역맛집,전참시맛집,진대감삼성점,코엑스맛집,차돌삼합진대감,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,Samseong Central Station,32주,비야게레로,삼성중앙역맛집,타코맛집,이러가다가아는사람들다데려갈기세,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,Samseong Central Station,32주,삼성동와인바,삼성동칵테일바,삼성동위스키바,선정릉와인바,선정릉칵테일바,선릉역와인바,선릉역칵테일바,선릉역위스키바,선정릉위스키바,선정릉역와인바,선정릉역칵테일바,선정릉역위스키바,삼성중앙역와인바,삼성중앙역칵테일바,삼성중앙역위스키바,삼성동맛집,선정릉맛집,선릉역맛집,선정릉역맛집,삼성중앙역맛집,루이스바,콜키지프리,음식반입프리,,,,,,,,,,
934,Samseong Central Station,32주,탕수육,잔치국수,삼성중앙역맛집,삼성역맛집,국보전,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,Samseong Central Station,32주,일기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Samseong Central Station,32주,삼성중앙역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Samseong Central Station,32주,쿠시152,삼성동,삼성동맛집,삼성중앙역맛집,이자카야,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Samseong Central Station,32주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Samseong Central Station,33주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Samseong Central Station,33주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Samseong Central Station,33주,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,삼성중앙역카페,선정릉역카페,대관문의,크레프트비어,애견동반카페,애견동반,애견동반식당,결혼식뒷풀이,삼성동,대관,크리스마스,네추럴와인,와인,seouleats,seoul,seoulfood,seoulfood,,,,
943,Samseong Central Station,33주,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,삼성중앙역카페,선정릉역카페,대관문의,크레프트비어,애견동반카페,애견동반,애견동반식당,결혼식뒷풀이,삼성동,대관,크리스마스,네추럴와인,와인,seouleats,seoul,seoulfood,seoulfood,,,,
944,Samseong Central Station,33주,오발탄,찐이다,청담지박령,야근,퇴근,양대창,맛스타그램,먹스타그램,맛스타,먹스타,맛집,고기,곱창,삼성중앙역맛집,청담맛집,햐먹방,,,,,,,,,,,,,,,,,
945,Samseong Central Station,33주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Samseong Central Station,33주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,Samseong Central Station,33주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Samseong Central Station,33주,삼성중앙역맛집,해물천하조개구이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Samseong Central Station,33주,삼성역맛집,삼성중앙역맛집,탐라도야지,삼겹살맛집,이베리코목살,삼겹살,저녁추천,점심추천,맛집추천,먹스타그램,푸드,요리,데일리,인친,소통,좋아요,fff,f4follow,food,foodgram,foodinsta,foodstagram,foodstyling,foodlife,,,,,,,,,
950,Samseong Central Station,33주,하나샤브정,삼성맛집,코엑스맛집,코엑스,존맛,삼성,삼성동맛집,샤브샤브,존맛,우동,삼성중앙역맛집,먹스타그램,맛스타그램,일상,소통,데일리,좋아요반사,선팔,맞팔,팔로우,좋아요,선팔하면맞팔,daily,follow,likeforfollow,food,foodporn,foodie,직장인,,,,
951,Samseong Central Station,33주,명인등심,팩등심,진짜맛있는과일,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Samseong Central Station,33주,하타가야삼성점,hatagaya,하타가야,삼성동,삼성동맛집,선정릉,삼성중앙역,강남구청,삼성동카페,선정릉카페,선정릉맛집,선정릉역카페,선정릉역맛집,삼성중앙역카페,삼성중앙역맛집,봉은사로,커피,카페,바리스타,프릳츠,프릳츠커피,디저트,커피맛집,디저트맛집,쿠키,카페라떼,밀크티,바밤바얼그레이,,,,,
953,Samseong Central Station,33주,보름쇠,삼성중앙역맛집,삼성역맛집,포스코사거리맛집,강남맛집,제주도흑우,흑우,흑우맛집,특수부위,특수부위맛집,갈빗살,제비추리,등심,살치살,부채살,존맛,먹스타,먹스타그램,,,,,,,,,,,,,,,
954,Samseong Central Station,33주,일마지오삼성점,삼성중앙역맛집,피자,무한리필,파스타,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
