,station,name,category,review
1468,Balsan Station,우장근린공원 힐링체험센터,"관람,체험",0
1469,Ujangsan Station,미리내공원,근린공원,3
1470,Hwagok Station,충우곤충박물관,박물관,88
1471,Hwagok Station,까치산근린공원,근린공원,50
1472,Hwagok Station,노을공원,근린공원,8
1473,Hwagok Station,가로공원,근린공원,7
1474,Hwagok Station,소나무공원,근린공원,6
1475,Hwagok Station,큰별공원,근린공원,5
1476,Hwagok Station,솔뫼공원,"도시,테마공원",4
1477,Hwagok Station,바탕골공원,근린공원,4
1478,Hwagok Station,비둘기공원,근린공원,3
1479,Hwagok Station,미리내공원,근린공원,3
1480,Hwagok Station,범바위공원,근린공원,3
1481,Hwagok Station,대원공원,근린공원,3
1482,Hwagok Station,가을단풍길(화곡로),계절거리,0
1483,Hwagok Station,구름공원,근린공원,0
1484,Kkachisan Station,까치산근린공원,근린공원,50
1485,Kkachisan Station,배다리공원,근린공원,12
1486,Kkachisan Station,가로공원,근린공원,7
1487,Kkachisan Station,필마공원,근린공원,7
1488,Kkachisan Station,호돌이공원,근린공원,3
1489,Kkachisan Station,곰돌이공원,근린공원,0
1490,Sinjeong Station,양천공원(2020년10월예정),근린공원,141
1491,Sinjeong Station,목동로데오패션문화거리,"거리,골목",47
1492,Sinjeong Station,양천구 신트리공원,근린공원,43
1493,Sinjeong Station,종달새공원,근린공원,18
1494,Sinjeong Station,계남제1근린공원,근린공원,16
1495,Sinjeong Station,장수공원,근린공원,14
1496,Sinjeong Station,배다리공원,근린공원,12
1497,Sinjeong Station,달빛공원,근린공원,4
1498,Sinjeong Station,시와묵향의거리,"거리,골목",3
1499,Sinjeong Station,호돌이공원,근린공원,3
1500,Sinjeong Station,가을단풍길(목동9단지사잇길),계절거리,2
1501,Sinjeong Station,스페이스랩 목동센터,천문대,2
1502,Sinjeong Station,홍익공원,근린공원,1
1503,Sinjeong Station,사랑의거리,"거리,골목",1
1504,Sinjeong Station,양천둘레길(도심형코스),올레둘레길,1
1505,Sinjeong Station,곰돌이공원,근린공원,0
1506,Sinjeong Station,양천문화회관매표소,"관리,안내",0
1507,Sinjeong Station,드라마[여왕의교실]촬영지,촬영장소,0
1508,Sinjeong Station,양천구_1710-003서울유아숲체험장,"관람,체험",0
1509,Sinjeong Station,양천생활안전체험교육관,"관람,체험",0
1510,Mokdong Station,목동로데오패션문화거리,"거리,골목",47
1511,Mokdong Station,생명과학박물관,박물관,26
1512,Mokdong Station,국제선센터 템플스테이,템플스테이,9
1513,Mokdong Station,달빛공원,근린공원,4
1514,Mokdong Station,가을단풍길(목동9단지사잇길),계절거리,2
1515,Mokdong Station,스페이스랩 목동센터,천문대,2
1516,Mokdong Station,어울림의거리,문화거리,1
1517,Mokdong Station,겸재의거리,문화거리,1
1518,Mokdong Station,홍익공원,근린공원,1
1519,Mokdong Station,고향의거리,문화거리,1
1520,Mokdong Station,아이큐파워아시,"관람,체험",0
1521,Mokdong Station,드라마[여왕의교실]촬영지,촬영장소,0
1522,Mokdong Station,빛과통신의거리,문화거리,0
1523,Mokdong Station,바람의거리,문화거리,0
1524,Mokdong Station,대한민국건축문화제,전시관,0
1525,Omok Bridge Station,오목공원,"도시,테마공원",43
1526,Omok Bridge Station,생명과학박물관,박물관,26
1527,Omok Bridge Station,국제선센터 템플스테이,템플스테이,9
1528,Omok Bridge Station,축제의거리,문화거리,4
1529,Omok Bridge Station,오목수변공원,"도시,테마공원",4
1530,Omok Bridge Station,어울림의거리,문화거리,1
1531,Omok Bridge Station,겸재의거리,문화거리,1
1532,Omok Bridge Station,고향의거리,문화거리,1
1533,Omok Bridge Station,아이큐파워아시,"관람,체험",0
1534,Omok Bridge Station,또부아트,미술관,0
1535,Omok Bridge Station,빛과통신의거리,문화거리,0
1536,Omok Bridge Station,바람의거리,문화거리,0
1537,Omok Bridge Station,리준만국평화기념관 설립추진위원회,"기념관,생가",0
1538,Omok Bridge Station,대한민국건축문화제,전시관,0
1539,Yangpyeong Station,인디아트홀 공,전시관,51
1540,Yangpyeong Station,인디아트홀 공 별관,전시관,0
1541,Yeongdeungpo-gu Office Station,당산공원,근린공원,45
1542,Yeongdeungpo-gu Office Station,영등포구곤충체험학습장,"관람,체험",32
1543,Yeongdeungpo-gu Office Station,만천곤충박물관,박물관,31
1544,Yeongdeungpo-gu Office Station,양평유수지생태공원,"자연,생태공원",29
1545,Yeongdeungpo-gu Office Station,교육더하기,"관람,체험",0
1546,Yeongdeungpo-gu Office Station,TCC스틸50주년기념관,"기념관,생가",0
1547,Yeongdeungpo-gu Office Station,국회대로공원(2023년예정),자연공원,0
1548,Yeongdeungpo-gu Office Station,종합안내소,관광안내소,0
1549,Yeongdeungpo-gu Office Station,종합안내소,관광안내소,0
1550,Yeongdeungpo Market Station,만천곤충박물관,박물관,31
1551,Yeongdeungpo Market Station,펀토리하우스 영등포점,"키즈카페,실내놀이터",0
1552,Yeongdeungpo Market Station,성교육전시관,전시관,0
1553,Yeongdeungpo Market Station,여의도한강공원샛강생태공원버드나무습지대,부속시설,0
1554,Singil Station,반공순국용사위령탑,기념물,2
1555,Singil Station,방학곳지부군당,문화재,1
1556,Y 여의inaru Station,여의도 한강공원,시민공원,999+
1557,Y 여의inaru Station,한강사업본부 여의도안내센터,관광안내소,36
1558,Y 여의inaru Station,가을단풍길(여의나루로),계절거리,0
1559,Mapo Station,공덕동족발골목,먹자거리,326
1560,Mapo Station,마포전골목,먹자거리,95
1561,Mapo Station,경의선광장,광장,48
1562,Mapo Station,시청각,전시관,35
1563,Mapo Station,마포음식문화거리,먹자거리,17
1564,Mapo Station,마포갈매기골목,먹자거리,13
1565,Mapo Station,서울특별시서부공원녹지사업소 경의선숲길공원 커뮤니티센터,관리사무소,11
1566,Mapo Station,용산신학교,문화재,10
1567,Mapo Station,정구중가옥,"문화,유적",5
1568,Mapo Station,구용산수위관측소,기념물,5
1569,Mapo Station,도화동상점가,"거리,골목",5
1570,Mapo Station,망원한강공원배드민턴장,부속시설,3
1571,Mapo Station,TVN[인생술집]촬영지,촬영장소,3
1572,Mapo Station,용강동상점가,"거리,골목",2
1573,Mapo Station,서울원효로의백송,기념물,1
1574,Mapo Station,유명산 숲학교,체험여행,0
1575,Mapo Station,마포돼지갈비거리,먹자거리,0
1576,Mapo Station,품위있는어른세상,"관람,체험",0
1577,Mapo Station,용강동정구중가,문화재,0
1578,Mapo Station,마포전차종점(3.1운동만세시위지),"유적지,사적지",0
1579,Aeogae Station,아현공원,근린공원,2
1580,Aeogae Station,블루라이프,도보여행,0
1581,Chungjeongno Station,서울로7017,도보코스,999+
1582,Chungjeongno Station,서소문성지역사박물관,박물관,352
1583,Chungjeongno Station,동북아역사재단독도체험관,"체험,홍보관",185
1584,Chungjeongno Station,서소문역사공원,근린공원,136
1585,Chungjeongno Station,북아현동가구거리,"거리,골목",120
1586,Chungjeongno Station,염천교수제화거리,"거리,골목",24
1587,Chungjeongno Station,유관순기념관,"기념관,생가",21
1588,Chungjeongno Station,고촌이종근기념관,박물관,12
1589,Chungjeongno Station,서울로미디어캔버스,전시관,2
1590,Chungjeongno Station,경찰기념공원,테마공원,2
1591,Chungjeongno Station,아리수약수터,"샘,약수",1
1592,Chungjeongno Station,안녕서울,"관람,체험",1
1593,Chungjeongno Station,서대문역터,"유적지,사적지",0
1594,Chungjeongno Station,조병옥집터,"유적지,사적지",0
1595,Chungjeongno Station,사과나무거리,"거리,골목",0
1596,Chungjeongno Station,동화약방터(대한민국임시정부서울연락거점),"유적지,사적지",0
1597,Chungjeongno Station,경찰청테니스장,부속시설,0
1598,Seodaemun Station,서울역사박물관,박물관,999+
1599,Seodaemun Station,돈의문박물관마을,체험마을,829
1600,Seodaemun Station,경희궁,궁궐,752
1601,Seodaemun Station,경찰박물관,박물관,727
1602,Seodaemun Station,농업박물관,박물관,339
1603,Seodaemun Station,경교장,문화재,287
1604,Seodaemun Station,덕수궁중명전,문화재,270
1605,Seodaemun Station,정동길,도보코스,228
1606,Seodaemun Station,동북아역사재단독도체험관,"체험,홍보관",185
1607,Seodaemun Station,쌀박물관,박물관,157
1608,Seodaemun Station,배재학당역사박물관,박물관,135
1609,Seodaemun Station,구러시아공사관,문화재,114
1610,Seodaemun Station,라바타운,지역명소,83
1611,Seodaemun Station,홍난파가옥,문화재,75
1612,Seodaemun Station,세화미술관,미술관,73
1613,Seodaemun Station,국토발전전시관,박물관,63
1614,Seodaemun Station,돈의문터,"유적지,사적지",57
1615,Seodaemun Station,정동공원,근린공원,49
1616,Seodaemun Station,서울도시건축센터,전시관,45
1617,Seodaemun Station,돈의문역사관,박물관,27
1618,Gwanghwamun Station,청계광장,광장,999+
1619,Gwanghwamun Station,광화문광장,광장,999+
1620,Gwanghwamun Station,서울역사박물관,박물관,999+
1621,Gwanghwamun Station,대한민국역사박물관,박물관,999+
1622,Gwanghwamun Station,일민미술관,미술관,675
1623,Gwanghwamun Station,세종이야기,전시관,362
1624,Gwanghwamun Station,세종대왕동상,기념물,161
1625,Gwanghwamun Station,한국금융사박물관,박물관,137
1626,Gwanghwamun Station,충무공이야기,"기념관,생가",136
1627,Gwanghwamun Station,신문박물관PRESSEUM,박물관,120
1628,Gwanghwamun Station,구러시아공사관,문화재,114
1629,Gwanghwamun Station,이순신장군동상,기념물,93
1630,Gwanghwamun Station,라바타운,지역명소,83
1631,Gwanghwamun Station,세화미술관,미술관,73
1632,Gwanghwamun Station,세종로공원,"도시,테마공원",37
1633,Gwanghwamun Station,청진공원,근린공원,32
1634,Gwanghwamun Station,세종문화회관 광화랑,전시관,30
1635,Gwanghwamun Station,고종즉위40년칭경기념비,기념물,29
1636,Gwanghwamun Station,광화문광장해치마당,부속시설,26
1637,Gwanghwamun Station,한글가온길,지역명소,17
1638,Jongno 3-ga Station,익선동한옥거리,도보코스,999+
1639,Jongno 3-ga Station,종묘,세계문화유산,999+
1640,Jongno 3-ga Station,탑골공원,"도시,테마공원",457
1641,Jongno 3-ga Station,떡박물관,박물관,131
1642,Jongno 3-ga Station,전태일기념관,"기념관,생가",102
1643,Jongno 3-ga Station,종묘 정전,부속시설,73
1644,Jongno 3-ga Station,종묘광장공원,광장,53
1645,Jongno 3-ga Station,세운옥상,지역명소,45
1646,Jongno 3-ga Station,종로귀금속거리,"거리,골목",43
1647,Jongno 3-ga Station,다시세운광장,"도시,테마공원",33
1648,Jongno 3-ga Station,서울원각사지십층석탑,국보,32
1649,Jongno 3-ga Station,종묘영녕전,보물,14
1650,Jongno 3-ga Station,종묘외대문,기념물,10
1651,Jongno 3-ga Station,낙원떡상가,먹자거리,10
1652,Jongno 3-ga Station,서울원각사지대원각사비,기념물,10
1653,Jongno 3-ga Station,종로3가보쌈골목,도보코스,9
1654,Jongno 3-ga Station,낙원동아구찜거리,먹자거리,9
1655,Jongno 3-ga Station,단성사,"유적지,사적지",8
1656,Jongno 3-ga Station,세운홀,전시관,8
1657,Jongno 3-ga Station,종묘매표소,"관리,안내",7
1658,Euljiro 4-ga Station,세운옥상,지역명소,45
1659,Euljiro 4-ga Station,다시세운광장,"도시,테마공원",33
1660,Euljiro 4-ga Station,세운홀,전시관,8
1661,Euljiro 4-ga Station,세운전자박물관,박물관,6
1662,Euljiro 4-ga Station,오장동함흥냉면거리,먹자거리,4
1663,Euljiro 4-ga Station,예지동시계골목,도보코스,4
1664,Euljiro 4-ga Station,성제묘,"릉,묘,총",3
1665,Euljiro 4-ga Station,묵정공원,근린공원,2
1666,Euljiro 4-ga Station,육의전체험축제,"축제,행사",1
1667,Euljiro 4-ga Station,을지로예술공장,전시관,1
1668,Euljiro 4-ga Station,광장시장,시장,0
1669,Euljiro 4-ga Station,방산시장,"거리,골목",0
1670,Euljiro 4-ga Station,이집트관광정보안내소,관광안내소,0
1671,Euljiro 4-ga Station,신중부시장문화관광형시장육성사업단,시장,0
1672,Euljiro 4-ga Station,인키움글로벌,"문화,유적",0
1673,Euljiro 4-ga Station,쌍이문동천전교터,문화재,0
1674,Euljiro 4-ga Station,가을단풍길(청계천로),계절거리,0
1675,Euljiro 4-ga Station,영화[도둑들]촬영지,촬영장소,0
1676,Euljiro 4-ga Station,최익환숙소터(대동단선언문인쇄지),"유적지,사적지",0
1677,Euljiro 4-ga Station,공간극,전시관,0
1678,Dongdaemun History and Culture Park Station,청계천,"강,하천",999+
1679,Dongdaemun History and Culture Park Station,라뜰리에 현대시티아울렛동대문점,복합문화공간,733
1680,Dongdaemun History and Culture Park Station,동대문역사문화공원,"도시,테마공원",438
1681,Dongdaemun History and Culture Park Station,동대문디자인플라자 디자인박물관,전시관,390
1682,Dongdaemun History and Culture Park Station,광희문,문화재,150
1683,Dongdaemun History and Culture Park Station,apM CUEX홀,전시관,56
1684,Dongdaemun History and Culture Park Station,훈련원공원,"도시,테마공원",50
1685,Dongdaemun History and Culture Park Station,청계천헌책방거리,문화거리,46
1686,Dongdaemun History and Culture Park Station,어울림광장 동대문디자인플라자D살림터점,광장,33
1687,Dongdaemun History and Culture Park Station,동대문디자인플라자배움터(무인),"관리,안내",28
1688,Dongdaemun History and Culture Park Station,동대문패션거리,"거리,골목",27
1689,Dongdaemun History and Culture Park Station,동대문역사문화공원동대문운동장기념관,부속시설,23
1690,Dongdaemun History and Culture Park Station,몽골타운,문화거리,19
1691,Dongdaemun History and Culture Park Station,디자인전시관 동대문디자인플라자 D살림터,전시관,14
1692,Dongdaemun History and Culture Park Station,한양도성,"문화,유적",13
1693,Dongdaemun History and Culture Park Station,동대문역사문화공원서울성곽,부속시설,13
1694,Dongdaemun History and Culture Park Station,동대문역사문화공원동대문역사관1398,부속시설,11
1695,Dongdaemun History and Culture Park Station,동대문디자인플라자디자인놀이터안내데스크(유인),관광안내소,9
1696,Dongdaemun History and Culture Park Station,중앙아시아길,문화거리,8
1697,Dongdaemun History and Culture Park Station,동대문 스튜디오파크,전시관,7
1698,Singeumho Station,금옥공원,근린공원,0
1699,Haengdang Station,응봉산,"산,고개",999+
1700,Haengdang Station,브릭캠퍼스 서울,테마파크,184
